"","d","p","lfc","comp","gene"
"141",0.146648761507789,0.118149807627958,0.0756238749392532,"DiscH v. ValH","ACADS"
"142",0.0925836628243355,0.618629667887425,-0.103634486159183,"DiscH v. ValH","ACADSB"
"143",0.181043469370185,0.443841779030296,0.0391924607258966,"DiscH v. ValH","ACADVL"
"144",-0.0466515570236528,0.825888120470414,0.0153561489170929,"DiscH v. ValH","ACAN"
"145",0.220387273377123,0.0382887717910413,0.0466943059023823,"DiscH v. ValH","ACAP1"
"146",0.13385914250485,0.350409562717348,0.0510194860241295,"DiscH v. ValH","ACAP2"
"147",0.319755078146704,0.00137986849378891,0.0516386948725687,"DiscH v. ValH","ACAP3"
"148",0.328368695591819,0.00590625641974665,0.150979662450441,"DiscH v. ValH","ACAT1"
"149",0.322753229082983,0.0117153506312307,0.102736627795239,"DiscH v. ValH","ACAT2"
"150",0.083772253097115,0.510565559797953,0.0420803589441042,"DiscH v. ValH","ACBD3-AS1"
"151",0.083772253097115,0.510565559797953,0.0420803589441042,"DiscH v. ValH","ACBD3"
"152",0.102617995091968,0.520141486645573,0.0200190005891551,"DiscH v. ValH","ACBD4"
"153",0.22671841036578,0.0849336092257857,0.0532657768742237,"DiscH v. ValH","ACBD5"
"154",0.112275740085829,0.33235206196968,0.109772245794215,"DiscH v. ValH","ACBD6"
"155",0.130254281284668,0.094654518773491,0.251825321349444,"DiscH v. ValH","ACBD7-DCLRE1CP1"
"156",0.130254281284668,0.094654518773491,0.251825321349444,"DiscH v. ValH","ACBD7"
"157",0.0946288141252081,0.374370513038102,-0.0416029489106674,"DiscH v. ValH","ACCS"
"158",0.0164300635322276,0.643936885299973,-0.00773577302165561,"DiscH v. ValH","ACCSL"
"159",0.118294824433191,0.308757901911722,0.0369459336630332,"DiscH v. ValH","ACD"
"160",0.19397934694149,0.00925026667560564,-1.66336678901516,"DiscH v. ValH","ACE"
"161",0.115862238953703,0.380784071064746,0.0335471750707072,"DiscH v. ValH","ACER1"
"162",0.0212687793734364,0.823578924329148,-0.14862792778761,"DiscH v. ValH","ACER2"
"163",0.072584725465163,0.71487841873462,0.0968919324221006,"DiscH v. ValH","ACER3"
"164",0.0291942048864969,0.97121353502962,0.00677871161967067,"DiscH v. ValH","ACHE"
"165",-0.0400033905965869,0.452717696227385,-0.0178437203608063,"DiscH v. ValH","ACIN1"
"166",-0.304253670088337,0.0232990866406902,0.126155980599108,"DiscH v. ValH","ACKR1"
"167",0.00670947217628801,0.848285157270642,0.011349212944162,"DiscH v. ValH","ACKR2"
"168",-0.115504257750923,0.379174388693671,0.0460799539347204,"DiscH v. ValH","ACKR3"
"169",0.0560526788072464,0.924777422608859,0.0468812310312351,"DiscH v. ValH","ACKR4"
"170",0.116125516739984,0.23100694845298,0.0560211429592984,"DiscH v. ValH","ACLY"
"171",0.0532433302398128,0.375967606557443,-1.82482535900405,"DiscH v. ValH","ACMSD"
"172",0.188262951061496,0.139790166545735,-0.294389070268523,"DiscH v. ValH","ACO1"
"173",0.13911447441986,0.380247044567809,0.0351945248790127,"DiscH v. ValH","ACO2"
"174",0.101869724088928,0.451528479401735,-0.639823244942141,"DiscH v. ValH","ACOD1"
