"","tool","population","sensitivity","specificity"
"959","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.481565201061338,0.807014665869152
"960","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.527950073474089,0.777649402427716
"961","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.596058082726326,0.844386353298356
"962","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.461007111536584,0.794039181969768
"963","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.391118288712595,0.803323018175048
"964","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.402815232518855,0.838670097756303
"965","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.437921065623674,0.811455997060216
"966","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.264088610574149,0.831944528458843
"967","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.628965030432453,0.84310018021375
"968","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.45385746003337,0.817113540901288
"969","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.685757251638903,0.803825228394851
"970","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.430703079085045,0.861415650783921
"971","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.529468523836799,0.758320800975986
"972","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.542390858699561,0.84124824301709
"973","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.419486504816312,0.876251387945587
"974","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.406181724638399,0.803792243596908
"975","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.550852160021108,0.770084032445626
"976","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.424059340078151,0.816099087491069
"977","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.392076350637976,0.847887851226275
"978","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.351031639373465,0.819164626793459
"979","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.608208700924932,0.793697904272741
"980","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.404814241308489,0.794527510884444
"981","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.472190931937808,0.814468606435826
"982","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.49924354493988,0.884302307465639
"983","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.505954591734417,0.846544653920006
"984","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.395818833352865,0.844647255660844
"985","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.430795778527033,0.795178971137908
"986","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.417732312720037,0.747484678638285
"987","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.556549835849262,0.789991691842232
"988","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.684025650991398,0.782113478035165
"989","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.448105751786258,0.848498556267921
"990","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.653048785581763,0.837935322001535
"991","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.548533373034748,0.813754706912333
"992","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.508728156114803,0.839388627164384
"993","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.534573773687756,0.859364343138093
"994","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.64681335976136,0.814083726841778
"995","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.524042655553057,0.832433407894105
"996","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.411513285216552,0.816901113442638
"997","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.541877749626668,0.85302364381702
"998","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.311618109264768,0.812628770966551
"999","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.393973006992183,0.7948518301618
"1000","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.474515668802013,0.817532304519856
"1001","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0863378809974769,0.825446701823961
"1002","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0324558454746416,0.86576603128846
"1003","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0543067390931121,0.847128674179744
"1004","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.121663263710617,0.861963475804308
"1005","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0515666269354936,0.85904797479231
"1006","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.11150611162946,0.697105280280585
"1007","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0257705124319951,0.913101254644269
"1008","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.119778503379018,0.908037993176693
"1009","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0573054794015029,0.836257861898938
"1010","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.061282827298359,0.731863280631181
"1011","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0937647283858656,0.878147236917774
"1012","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.022085903739901,0.906900003177597
"1013","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0659390154174329,0.917027664370976
"1014","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.168836786116488,0.930094200454536
"1015","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0487812943539367,0.890523277167024
"1016","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.055772190115084,0.95096286562701
"1017","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.120845675270664,0.910431936006358
"1018","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.127181147239802,0.900308444750789
"1019","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.115320465866792,0.697071318577004
"1020","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.104497481338055,0.937077686628176
"1021","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.105624095465312,0.873676396516315
"1022","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0835862975943693,0.908273136164555
"1023","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0943907013294882,0.939999999950415
"1024","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.160587762353874,0.902424703082173
"1025","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.160420384396713,0.84080213017114
"1026","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.161422812410169,0.650645032368113
"1027","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0898993857568757,0.833052287880655
"1028","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0563344865543941,0.85636503768595
"1029","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.1813669993248,0.809656226637122
"1030","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.129580806627525,0.807097203019575
"1031","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.117942962218606,0.831311881108686
"1032","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0665228405591986,0.871950170361176
"1033","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0384464448503445,0.786888898142469
"1034","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0878223727300183,0.837146613451083
"1035","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.219822722843243,0.937118244675469
"1036","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.140209113616567,0.87921774434361
"1037","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0881163509753853,0.771844674105852
"1038","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0867603099277337,0.892344974407298
"1039","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.122035173070841,0.756893641919323
"1040","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.137109558882534,0.960490170229416
"1041","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0632063215470772,0.967807303979906
"1042","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.144754222723538,0.95089257226176
"1043","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.111124872435657,0.833908965163795
"1044","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.157802291506546,0.96215876365052
"1045","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.074298863516268,0.807748920701606
"1046","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0548571959868134,0.795853271151144
"1047","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.130386661349053,0.885503852984011
"1048","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.184047037249584,0.969996603199348
"1049","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.143458637635627,0.520195173169219
"1050","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.29254828622605,0.741570951922696
"1051","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0385606294194042,0.71150471714042
"1052","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.127669903046156,0.851790281128124
"1053","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0949865153858189,0.703332623412093
"1054","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0391679745843434,0.868666669011389
"1055","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0684325352006765,0.826219987107874
"1056","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.024790026364151,0.946348404273493
"1057","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.171845382366843,0.792033070828642
"1058","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.150478093534921,0.871315500526037
"1059","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0602502077368677,0.970915642304799
"1060","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0763136441993495,0.859119325521975
"1061","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.102273160079456,0.895158169951408
"1062","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0334402923741277,0.853310874177332
"1063","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0494376045501447,0.875764807646758
"1064","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0538033299123441,0.726290255557928
"1065","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.154834183713932,0.962226380350669
"1066","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.113981296570457,0.902833878020275
"1067","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.079739532415953,0.857948229857484
"1068","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0718888686417715,0.813019571271326
"1069","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0317021887286706,0.8259500397391
"1070","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.140926968668597,0.712356613281524
"1071","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0354237611167812,0.858866108541987
"1072","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.13240770327855,0.808682623003682
"1073","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0726581761945592,0.787619811014462
"1074","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.029832649484159,0.748618443675092
"1075","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.153142183094769,0.711716809043233
"1076","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0324986773253384,0.958428269803349
"1077","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0690727595319337,0.863886147062379
"1078","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0885013262377826,0.82271120656076
"1079","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.198039322944407,0.84116371860305
"1080","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.182355693876078,0.801004411577696
"1081","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.103622161197608,0.855075374460199
"1082","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0632680628738119,0.669012770010011
"1083","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0363801462953476,0.745845732698587
"1084","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.135762537979845,0.829951060348131
"1085","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0231790381184703,0.810532169437891
"1086","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.14227668423429,0.821105664452164
"1087","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.125296114106157,0.825389704957409
"1088","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.101933257431163,0.87388037829217
"1089","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.148589664374379,0.831140855421625
"1090","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.197868721650269,0.753174795913988
"1091","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0819309710164317,0.792651592132929
"1092","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0814493967311395,0.896041993929378
"1093","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.151985013644667,0.733350631020555
"1094","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.123831214128753,0.718937149498821
"1095","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0975282288848259,0.853639983900264
"1096","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0460636127963108,0.874825886137525
"1097","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0658283391982209,0.838510787887819
"1098","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.275907786836404,0.780244005093953
"1099","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0117215191881414,0.856134585758523
"1100","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0435842729204482,0.854623299289618
"1101","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.106360392380671,0.899233255881684
"1102","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.226150615840348,0.92374841702521
"1103","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.172616118759762,0.918836070695701
"1104","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0643887968580527,0.897395332003457
"1105","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0309094219326938,0.835267157374607
"1106","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0123097215435033,0.898062918319798
"1107","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.130464307624585,0.730921119511909
"1108","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0243041064668524,0.841084199313263
"1109","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.103252634127752,0.715528659979155
"1110","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0867783210085496,0.789711956280255
"1111","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0919305869193117,0.666579665849523
"1112","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.145865221175313,0.872769022281194
"1113","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.210153400769527,0.806744889479902
"1114","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0933277337793465,0.904410748977128
"1115","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.146346590459339,0.951074411313534
"1116","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0568059369942646,0.83520845320285
"1117","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0372697742153484,0.964800871959342
"1118","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0346941371668526,0.62563414235087
"1119","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.107996891185013,0.820735134055248
"1120","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.081260658769617,0.809861869305102
"1121","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.180267187469714,0.83918362209431
"1122","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0514784468866595,0.771150228884386
"1123","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0934701802095044,0.849749977402468
"1124","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0158310651834173,0.737829906337579
"1125","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.124795175714675,0.653856540699264
"1126","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0251896193054246,0.838464148433368
"1127","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.123128237356266,0.798511251485448
"1128","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0855953897090756,0.953233940958149
"1129","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.141282013265844,0.886589831422813
"1130","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0424202148167646,0.905671458992371
"1131","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0525871399823161,0.825526493890617
"1132","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0810758969868507,0.926298418960054
"1133","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0840531754418441,0.819910471348814
"1134","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.00334455158414988,0.923266159556261
"1135","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0270136915382345,0.810265085985586
"1136","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.125562377547994,0.853640738341696
"1137","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.186691797817394,0.893278099599274
"1138","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0928692020704341,0.763976233164046
"1139","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0307218943617779,0.882386949286244
"1140","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0694079149489891,0.969105309096559
"1141","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0358301200409031,0.910618973852842
"1142","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0549241200095828,0.912552448305658
"1143","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0727678462916179,0.827693941515066
"1144","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.151333176950167,0.899492094141785
"1145","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.055762845232921,0.885148593377599
"1146","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0448780461265659,0.876021236354914
"1147","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.00915923462510756,0.753356206974624
"1148","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.224221803012134,0.769059755209069
"1149","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0985413445204002,0.939898891489888
"1150","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0668933497785097,0.795456355940049
"1151","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.139800208413726,0.86240323145772
"1152","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.108787900934395,0.783248255435807
"1153","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.145946375425912,0.838409653273536
"1154","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0109634822953613,0.911611961235254
"1155","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0390699022968601,0.786033097825048
"1156","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.059392112137457,0.85634857594687
"1157","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0637441426739638,0.967732270192913
"1158","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.16582720889925,0.864511351680711
"1159","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.196786946201799,0.77332352583621
"1160","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.04600850093486,0.812486358249088
"1161","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0820590880819036,0.902944582690887
"1162","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0469441806137857,0.947987347097763
"1163","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0784712027471701,0.925666012260924
"1164","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0210868096619566,0.858203404334992
"1165","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.101425924973751,0.656701381580791
"1166","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.157005226227941,0.877925311828242
"1167","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0726368985758037,0.840526373568182
"1168","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0369302661070629,0.84926645419148
"1169","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.194983091846182,0.922688656870732
"1170","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.158150550649013,0.949170506925451
"1171","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0286816840286433,0.865145330432756
"1172","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0789760979493531,0.787220231082357
"1173","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.131066880910101,0.947277599135054
"1174","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0520983432926943,0.943999493501521
"1175","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.14034415849703,0.906021157397744
"1176","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.180261617306865,0.835849267543192
"1177","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0759695698376684,0.87737485603789
"1178","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.155418608640121,0.669233366235123
"1179","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.142833959745429,0.895956621251785
"1180","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.11139723141652,0.866753516210756
"1181","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0237631824662726,0.914243458274464
"1182","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0861390499368257,0.798730302253953
"1183","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0578626276159946,0.772119594077082
"1184","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.217989371303355,0.879986832425594
"1185","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0491897020455255,0.958013154587031
"1186","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0847681729772966,0.936471306743391
"1187","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0952916196361511,0.881384667338559
"1188","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0370488640849584,0.791889701015741
"1189","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0853106171713233,0.843764553924243
"1190","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0908374286672873,0.860160074195042
"1191","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0633038044239637,0.805203290499977
"1192","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0563113976397783,0.900893900255097
"1193","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.220221311081394,0.844370299783999
"1194","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.137694642008609,0.870969264669786
"1195","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.237749255021072,0.801361516068447
"1196","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.103098066721323,0.930488264313679
"1197","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.062658848809106,0.758459485570413
"1198","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0816750019285599,0.807384155221578
"1199","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0464569301641854,0.880558687199336
"1200","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.124897152675825,0.910608546569853
"1201","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.00832810009755995,0.81475502476842
"1202","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.00574922011888778,0.856060712646739
"1203","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.137391209491739,0.965962675978923
"1204","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.18240436405088,0.843805819244333
"1205","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0444703626543859,0.758782689793952
"1206","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.169142882167421,0.715188519030605
"1207","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0669540145859173,0.802649828917797
"1208","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0937800368977728,0.865464922725292
"1209","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0738784234958273,0.745547074486449
"1210","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.12099709003678,0.74757307873869
"1211","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0597837625496372,0.747341213175685
"1212","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.13008745820542,0.610786048341327
"1213","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.117586449459777,0.763369078578674
"1214","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.064104345450701,0.903236143782686
"1215","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.065053538336978,0.874569732944502
"1216","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.154529631968561,0.893956214977933
"1217","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0472518313816261,0.894973597002561
"1218","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0633263376194361,0.933908443363516
"1219","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.27960394951598,0.891532422997976
"1220","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0368891430869329,0.783513402613323
"1221","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0843301814996685,0.928446157418916
"1222","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0551746622585971,0.906340171936115
"1223","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.184750482263157,0.823127814713069
"1224","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.119011875653211,0.906089806281795
"1225","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0486864983012852,0.933660391703333
"1226","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0475693892922889,0.928562300891923
"1227","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0469064318048396,0.864314865583824
"1228","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0141105037589856,0.924066942759671
"1229","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0874380611720663,0.758405441071685
"1230","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.015557010884418,0.907189246822907
"1231","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.191848896956203,0.932169815026213
"1232","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.159999763584674,0.837954800714595
"1233","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.075628579747166,0.717542144583646
"1234","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0252984378449084,0.973540222358505
"1235","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0404814781944717,0.917576434185842
