"","tool","population","sensitivity","specificity"
"1521","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.519702157906876,0.850096171360228
"1522","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.622262117527678,0.908952946762586
"1523","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.683995697248264,0.928910233087622
"1524","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.59973531433953,0.862332873478982
"1525","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.601997943660791,0.895383158887683
"1526","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.601336709305936,0.864283647000141
"1527","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.588638247105261,0.722923549543388
"1528","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.733809814014646,0.967647476845847
"1529","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.709467104529615,0.961942011521537
"1530","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.565712657433971,0.856676889533597
"1531","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.622700923275892,0.842137891598505
"1532","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.65045355957057,0.652754142642348
"1533","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.634982855327446,0.831342409089074
"1534","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.704192662628289,0.794813085978792
"1535","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.695206195451682,0.879887904948631
"1536","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.667454450126299,0.829093560429927
"1537","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.704385346674803,0.79592056390518
"1538","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.61699551950572,0.840644413006239
"1539","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.668817980923938,0.824167404154154
"1540","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.591161997848589,0.71362947529545
"1541","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.682383823819126,0.79550869307902
"1542","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.486155505283933,0.738886622742627
"1543","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.574158722318827,0.722437535296865
"1544","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.628120921763103,0.86054807301562
"1545","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.639739189037042,0.857183185641583
"1546","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.718373206935464,0.868868744952053
"1547","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.715755068163948,0.772848583266341
"1548","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.682231620302359,0.835311660704335
"1549","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.658204296665131,0.787465093726371
"1550","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.564803276139062,0.762332768597098
"1551","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.607520775118217,0.947425821747823
"1552","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.569075213816993,0.932887002108692
"1553","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.671091824742153,0.960360698755836
"1554","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.657658748030656,0.901848251943928
"1555","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.639529728241454,0.888375213639841
"1556","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.606715587002087,0.816724520011243
"1557","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.641229236337978,0.832741151080356
"1558","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.668715916892234,0.930804025173653
"1559","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.662273470229606,0.74027962252687
"1560","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.519145740606868,0.821192327319446
"1561","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.606030955086477,0.846575233786642
"1562","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.667863562045845,0.916078367863254
"1563","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.627820065805868,0.858745482347246
"1564","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.608587669425466,0.866045537711915
"1565","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.625346361575519,0.881038811186265
"1566","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.640493426346118,0.694840020108467
"1567","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.599115328782146,0.930016545615743
"1568","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.576066985406514,0.880376956611034
"1569","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.693964154510631,0.831067026349641
"1570","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.625410733514447,0.826538685715818
"1571","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.606794014202088,0.917577500448576
"1572","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.744861143785927,0.828938745546447
"1573","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.608677697258388,0.712723304458914
"1574","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.68321665956005,0.71777839579997
"1575","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.638618638817672,0.864607837617829
"1576","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.668953121621406,0.77339480240504
"1577","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.55806963173472,0.929661174815539
"1578","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.599867084446181,0.784611436139199
"1579","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.647671249505791,0.942065614911416
"1580","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.583724810622063,0.811458104795768
"1581","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.613394136118781,0.845178263069056
"1582","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.59929754491151,0.801818230883591
"1583","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.68280173797102,0.835180854734305
"1584","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.608118584090162,0.833659227538263
"1585","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.611648224619011,0.971469487491035
"1586","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.657668730337502,0.680985387617791
"1587","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.622040498542979,0.925517169551422
"1588","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.57974697547327,0.932414982535346
"1589","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.627906248133113,0.881898832814846
"1590","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.710484810683738,0.907024177195059
"1591","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.701708241354069,0.886224946011078
"1592","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.665490804587047,0.90847070985653
"1593","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.609152710861781,0.767322900190118
"1594","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.557089586151534,0.83987578635656
"1595","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.59813661995432,0.924638392509753
"1596","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.724037849772855,0.956116422850398
"1597","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.731955637957847,0.827504257508306
"1598","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.561525296894718,0.804211891617636
"1599","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.660245665721812,0.916241680370182
"1600","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.584178104733767,0.876801165742881
"1601","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.628317697021392,0.802953870637254
"1602","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.687232994197325,0.920734758721505
"1603","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.744223786302789,0.882674805566922
"1604","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.601188013544991,0.712338481931588
"1605","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.640358449536853,0.924770771943788
"1606","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.647362762089827,0.782511036609691
"1607","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.684912352010064,0.861454755333016
"1608","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.654192620284866,0.765261084300064
"1609","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.52710887332201,0.722377261073784
"1610","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.666308294539064,0.935658444131681
"1611","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.639968049491098,0.93370934543019
"1612","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.697059890128345,0.862826570547559
"1613","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.670937501489992,0.880103148721472
"1614","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.682073667247909,0.761990456633187
"1615","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.56051477860021,0.862540287600097
"1616","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.628874202070925,0.855454099789601
"1617","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.568863632200636,0.91306959188364
"1618","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.610587813490479,0.7614856632104
"1619","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.652105967744898,0.848058031333297
"1620","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.60078309189325,0.730606746948624
"1621","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.657024895344479,0.850135685769399
"1622","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.725477998142958,0.787023225803513
"1623","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.657625529750631,0.822084236023355
"1624","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.597890714162592,0.828010218012991
"1625","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.558569126017215,0.868784556288719
"1626","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.576781605065546,0.733487346513134
"1627","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.669174596745597,0.869068879024469
"1628","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.691412032778494,0.895940658931033
"1629","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.607332271205201,0.755008719358995
"1630","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.719806234019149,0.865291341941252
"1631","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.644514017974177,0.770040192613692
"1632","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.581287470806807,0.734281945324352
"1633","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.546981824621119,0.936242247849583
"1634","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.674696054928845,0.919051391061533
"1635","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.526653971623531,0.939283640661419
"1636","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.614511901724695,0.897625168482948
"1637","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.681266350004242,0.803391212616005
"1638","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.671334000686732,0.842803233170829
"1639","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.707039709416269,0.810112635551936
"1640","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.580508898421869,0.860180054196355
"1641","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.696009673797891,0.793054268656016
"1642","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.592769905027366,0.880990547822115
"1643","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.655327999235615,0.912119135906798
"1644","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.661893334042487,0.969897196240937
"1645","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.551041503595705,0.817002819990139
"1646","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.642338045231399,0.875906343570649
"1647","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.703439191391439,0.692168546298425
"1648","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.585918078178622,0.775181837175529
"1649","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.692325038524152,0.783502939325939
"1650","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.683710962358562,0.904777481189181
"1651","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.627942926928043,0.71670057808099
"1652","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.622763507927927,0.863193755605824
"1653","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.634774669138629,0.770841017253559
"1654","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.615222038542605,0.909539754076716
"1655","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.741419853620372,0.869707080912403
"1656","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.601043615749503,0.938070707510467
"1657","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.603769701017634,0.752020628416363
"1658","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.525796806590208,0.900507250974056
"1659","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.599199710908406,0.940016008037596
"1660","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.630257461462311,0.795959357914262
"1661","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.596660383472562,0.867325196933118
"1662","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.559541300633276,0.909766941920587
"1663","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.626815449072509,0.74631496782132
"1664","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.623146195377689,0.896403785062946
"1665","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.672546808744284,0.755341188517535
"1666","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.737406841360521,0.767313903377844
"1667","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.632119488961079,0.888093545842551
"1668","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.663696169579698,0.758322366503944
"1669","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.60409765018088,0.944106480819888
"1670","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.652608027057578,0.920177762825815
"1671","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.602467631339718,0.837651097669104
"1672","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.575764960463597,0.76421920822308
"1673","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.689641922619376,0.841848362107036
"1674","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.645512386915863,0.901038045451282
"1675","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.620346134770466,0.894580571545793
"1676","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.566076892036202,0.92895141200996
"1677","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.544769198051995,0.8862683556028
"1678","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.618712372636211,0.874329615582932
"1679","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.610928160781349,0.558774898765348
"1680","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.558962807918711,0.874805291235817
"1681","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.595655038157987,0.754446371922042
"1682","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.667471086982244,0.904888160421304
"1683","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.682965804434925,0.779361715899758
"1684","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.578528443479424,0.861204855508434
"1685","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.569169323259984,0.668143413403778
"1686","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.618951595261162,0.841692960510174
"1687","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.621056645207064,0.863531449115298
"1688","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.650274648992514,0.779822453659265
"1689","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.752334479067655,0.938745104106339
"1690","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.593197223918868,0.811606787249238
"1691","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.670654143753652,0.920564751887315
"1692","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.525407229153336,0.856150062770687
"1693","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.617936904935045,0.957329550405313
"1694","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.688137578460394,0.851023421746669
"1695","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.607104578392407,0.893150536360151
"1696","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.661024804408865,0.9318400956776
"1697","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.699661863356513,0.920079598232367
"1698","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.671948998616565,0.915683942388365
"1699","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.62047741574327,0.703012417451625
"1700","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.655417897981406,0.915546453549478
"1701","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.67228579406236,0.938340285609085
"1702","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.637702273025618,0.649633065006615
"1703","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.588310315959815,0.713301544738278
"1704","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.664596329615719,0.939881172048034
"1705","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.651095580642599,0.887478076878758
"1706","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.559236693238053,0.809586470785613
"1707","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.729085262864072,0.830624700062538
"1708","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.671444613925805,0.841675063924045
"1709","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.647006688286567,0.896993088229165
"1710","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.560895575474796,0.730529349581839
"1711","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.623637367253423,0.852207195883428
"1712","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.724214216086022,0.935887212222778
"1713","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.564765132214271,0.804585066214797
"1714","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.62355191499407,0.829088864647504
"1715","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.558355251759595,0.892625221828051
"1716","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.597109948357045,0.972693381130633
"1717","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.617092343281449,0.958621224714804
"1718","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.681100307569247,0.742716135712344
"1719","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.701062634110174,0.834452928055504
"1720","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.686454722726186,0.903639402857648
"1721","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.594804556855153,0.807959051901698
"1722","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.67741906721547,0.814427429869064
"1723","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.629419051442468,0.804654407542507
"1724","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.577063133501529,0.772121624238457
"1725","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.680980166085149,0.978567704220332
"1726","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.664827809153086,0.862532810280461
"1727","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.552413476516179,0.90381148708833
"1728","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.696332896270804,0.899941170596577
"1729","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.669584078911479,0.781623113911497
"1730","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.73061582348261,0.907297708908808
"1731","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.655664042558434,0.933965177662908
"1732","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.64032035462995,0.882479097444834
"1733","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.623140775917661,0.933650983529224
"1734","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.619200606380334,0.852217767531822
"1735","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.708573945347647,0.803181309972823
"1736","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.644286298721823,0.875945528859585
"1737","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.636352753661351,0.946910413611891
"1738","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.608491205444903,0.915295635953623
"1739","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.619070672647776,0.807500096950544
"1740","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.573191925051517,0.85677995932584
"1741","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.772224276088446,0.959020823993729
"1742","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.654283381115736,0.89546725200639
"1743","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.593909603845181,0.679437463116862
"1744","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.59995811564775,0.83820264047938
"1745","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.663524998105632,0.879054198559945
"1746","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.693507711304279,0.831074465248278
"1747","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.59205186703427,0.843157291096457
"1748","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.65547417382913,0.8431841179929
"1749","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.688157625213753,0.829955086588711
"1750","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.726644715841738,0.779727332097259
"1751","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.598507300991283,0.939618659284633
"1752","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.551712527690416,0.920674407177419
"1753","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.602337448472499,0.870395120137132
"1754","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.725446988659697,0.821267101678189
"1755","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.559272031032483,0.901705763401648
"1756","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.621945111128531,0.96030711425289
"1757","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.627168986755322,0.822079766608723
"1758","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.594531271662785,0.8587220520245
"1759","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.550651693011786,0.938813890803524
"1760","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.528536634761263,0.865049426245623
"1761","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.566799282931967,0.809266765240862
"1762","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.650014848081916,0.948281944229806
"1763","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.640872257948322,0.81273414678667
"1764","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.580212499388071,0.817455807670794
"1765","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.606060829384224,0.921430422426549
"1766","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.654201947892859,0.87716950931661
"1767","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.538608265106357,0.834699643354965
"1768","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.564813717075368,0.97875738776693
"1769","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.688942682344342,0.878047620936304
"1770","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.656584573564769,0.805662151155145
"1771","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.605089663649699,0.89483801342235
"1772","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.702108602257873,0.851960894233051
"1773","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.592119168042683,0.847448089087547
"1774","JHU - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.647728593630456,0.846446806456302
