"","tool","metric","score"
"293","cfDNA Fragmentome LCr Score","fnr",0.559662429227647
"294","cfDNA Fragmentome LCr Score","fnr",0.489204912734324
"295","cfDNA Fragmentome LCr Score","fnr",0.519800124921924
"296","cfDNA Fragmentome LCr Score","fnr",0.384422403733956
"297","cfDNA Fragmentome LCr Score","fnr",0.653900534825106
"298","cfDNA Fragmentome LCr Score","fnr",0.329840255591054
"299","cfDNA Fragmentome LCr Score","fnr",0.714365163227852
"300","cfDNA Fragmentome LCr Score","fnr",0.637033274066548
"301","cfDNA Fragmentome LCr Score","fnr",0.591446568681622
"302","cfDNA Fragmentome LCr Score","fnr",0.413134079542748
"303","cfDNA Fragmentome LCr Score","fnr",0.442631767658659
"304","cfDNA Fragmentome LCr Score","fnr",0.484714991322921
"305","cfDNA Fragmentome LCr Score","fnr",0.571307355916716
"306","cfDNA Fragmentome LCr Score","fnr",0.382699868938401
"307","cfDNA Fragmentome LCr Score","fnr",0.479249543059886
"308","cfDNA Fragmentome LCr Score","fnr",0.413698090926983
"309","cfDNA Fragmentome LCr Score","fnr",0.474082146992712
"310","cfDNA Fragmentome LCr Score","fnr",0.402122330609017
"311","cfDNA Fragmentome LCr Score","fnr",0.400190779014308
"312","cfDNA Fragmentome LCr Score","fnr",0.389599461460788
"313","cfDNA Fragmentome LCr Score","fnr",0.323957776590059
"314","cfDNA Fragmentome LCr Score","fnr",0.473733687237337
"315","cfDNA Fragmentome LCr Score","fnr",0.569677155700858
"316","cfDNA Fragmentome LCr Score","fnr",0.371683723355713
"317","cfDNA Fragmentome LCr Score","fnr",0.400039653691098
"318","cfDNA Fragmentome LCr Score","fnr",0.456598884695544
"319","cfDNA Fragmentome LCr Score","fnr",0.54745680214164
"320","cfDNA Fragmentome LCr Score","fnr",0.50239682627142
"321","cfDNA Fragmentome LCr Score","fnr",0.546666666666667
"322","cfDNA Fragmentome LCr Score","fnr",0.470692110509826
"323","cfDNA Fragmentome LCr Score","fnr",0.510233550979407
"324","cfDNA Fragmentome LCr Score","fnr",0.582436617500394
"325","cfDNA Fragmentome LCr Score","fnr",0.346079545454545
"326","cfDNA Fragmentome LCr Score","fnr",0.480515791865485
"327","cfDNA Fragmentome LCr Score","fnr",0.276384137843659
"328","cfDNA Fragmentome LCr Score","fnr",0.58684917807363
"329","cfDNA Fragmentome LCr Score","fnr",0.323467634141684
"330","cfDNA Fragmentome LCr Score","fnr",0.382665832290363
"331","cfDNA Fragmentome LCr Score","fnr",0.696162657502864
"332","cfDNA Fragmentome LCr Score","fnr",0.516499568421752
"333","cfDNA Fragmentome LCr Score","fnr",0.640633153591929
"334","cfDNA Fragmentome LCr Score","fnr",0.461692985882484
"335","cfDNA Fragmentome LCr Score","fnr",0.359770114942529
"336","cfDNA Fragmentome LCr Score","fnr",0.539357490864799
"337","cfDNA Fragmentome LCr Score","fnr",0.606525198938992
"338","cfDNA Fragmentome LCr Score","fnr",0.406616688396349
"339","cfDNA Fragmentome LCr Score","fnr",0.510316368638239
"340","cfDNA Fragmentome LCr Score","fnr",0.225490717591361
"341","cfDNA Fragmentome LCr Score","fnr",0.515847727653866
"342","cfDNA Fragmentome LCr Score","fnr",0.551960010523546
"343","cfDNA Fragmentome LCr Score","fnr",0.559147259877187
"344","cfDNA Fragmentome LCr Score","fnr",0.439460827594326
"345","cfDNA Fragmentome LCr Score","fnr",0.54474685734056
"346","cfDNA Fragmentome LCr Score","fnr",0.620983935742972
"347","cfDNA Fragmentome LCr Score","fnr",0.542259136212625
"348","cfDNA Fragmentome LCr Score","fnr",0.466922974943656
"349","cfDNA Fragmentome LCr Score","fnr",0.358795423110776
"350","cfDNA Fragmentome LCr Score","fnr",0.700651033436572
"351","cfDNA Fragmentome LCr Score","fnr",0.341164056425636
"352","cfDNA Fragmentome LCr Score","fnr",0.500061728395062
"353","cfDNA Fragmentome LCr Score","fnr",0.858445753372601
"354","cfDNA Fragmentome LCr Score","fnr",0.639300346675071
"355","cfDNA Fragmentome LCr Score","fnr",0.450333010758809
"356","cfDNA Fragmentome LCr Score","fnr",0.462781905879286
"357","cfDNA Fragmentome LCr Score","fnr",0.473630033303058
"358","cfDNA Fragmentome LCr Score","fnr",0.550187246162772
"359","cfDNA Fragmentome LCr Score","fnr",0.531759118791636
"360","cfDNA Fragmentome LCr Score","fnr",0.581623294738049
"361","cfDNA Fragmentome LCr Score","fnr",0.33042537851478
