"","bin","state","type","dis_sd","dis_var","h_sd","h_var","bin2","f","cf"
"128","H3K27me3-human_GM12878_ENCFF001SUI_319","H3K27me3","Advanced Fibrosis/Cirrhosis",0.285832330790043,0.0817001213248688,0.266346353761791,0.070940380162201,128,1.15167301243757,1.3424240398442
"129","H3K27me3-human_GM12878_ENCFF001SUI_320","H3K27me3","Advanced Fibrosis/Cirrhosis",0.246293975065236,0.060660722153435,0.170483039283165,0.0290644666832252,129,2.08710941833472,1.3424240398442
"130","H3K27me3-human_GM12878_ENCFF001SUI_323","H3K27me3","Advanced Fibrosis/Cirrhosis",0.170460201555116,0.0290566803142106,0.146692319296271,0.0215186365405191,130,1.35030303892617,1.3424240398442
"131","H3K27me3-human_GM12878_ENCFF001SUI_325","H3K27me3","Advanced Fibrosis/Cirrhosis",0.243692534385261,0.0593860513151118,0.166850445616459,0.0278390712024111,131,2.13319082678191,1.3424240398442
"132","H3K27me3-human_GM12878_ENCFF001SUI_327","H3K27me3","Advanced Fibrosis/Cirrhosis",0.28954596686447,0.0838368669274809,0.206164723348157,0.0425038931532222,132,1.97245147933291,1.3424240398442
"133","H3K27me3-human_GM12878_ENCFF001SUI_344","H3K27me3","Advanced Fibrosis/Cirrhosis",0.265339194492479,0.0704048881339177,0.24202452738049,0.0585758718537495,133,1.20194349492061,1.3424240398442
"134","H3K27me3-human_GM12878_ENCFF001SUI_354","H3K27me3","Advanced Fibrosis/Cirrhosis",0.236211471294575,0.0557958591711478,0.180635184829721,0.0326290699984676,134,1.71000458099995,1.3424240398442
"135","H3K27me3-human_GM12878_ENCFF001SUI_359","H3K27me3","Advanced Fibrosis/Cirrhosis",0.27867076328336,0.0776573943089303,0.222159310231093,0.0493547591223549,135,1.57345301020334,1.3424240398442
"136","H3K27me3-human_GM12878_ENCFF001SUI_360","H3K27me3","Advanced Fibrosis/Cirrhosis",0.191748391460958,0.0367674456278648,0.166671704997057,0.0277794572466261,136,1.32354801972707,1.3424240398442
"137","H3K27me3-human_GM12878_ENCFF001SUI_365","H3K27me3","Advanced Fibrosis/Cirrhosis",0.174586072725881,0.0304802967898467,0.152227736161863,0.0231732836569656,137,1.31532057523857,1.3424240398442
"138","H3K27me3-human_GM12878_ENCFF001SUI_366","H3K27me3","Advanced Fibrosis/Cirrhosis",0.243019751528106,0.0590585996327826,0.199380497732554,0.0397525828760811,138,1.48565439928478,1.3424240398442
"139","H3K27me3-human_GM12878_ENCFF001SUI_367","H3K27me3","Advanced Fibrosis/Cirrhosis",0.211443561781927,0.0447083798190274,0.166460220374131,0.0277090049670042,139,1.61349640206374,1.3424240398442
"140","H3K27me3-human_GM12878_ENCFF001SUI_375","H3K27me3","Advanced Fibrosis/Cirrhosis",0.206273822714499,0.0425488899372527,0.197284085400957,0.0389210103524922,140,1.09321134142984,1.3424240398442
"141","H3K27me3-human_GM12878_ENCFF001SUI_376","H3K27me3","Advanced Fibrosis/Cirrhosis",0.22922678082618,0.0525449170479338,0.193831186589415,0.0375705288946607,141,1.39856740359599,1.3424240398442
"142","H3K27me3-human_GM12878_ENCFF001SUI_377","H3K27me3","Advanced Fibrosis/Cirrhosis",0.261524674034812,0.0683951551290148,0.216116546761241,0.0467063617840036,142,1.46436486415517,1.3424240398442
"143","H3K27me3-human_GM12878_ENCFF001SUI_38","H3K27me3","Advanced Fibrosis/Cirrhosis",0.224691464033687,0.0504862540096017,0.208295456945538,0.0433869973841504,143,1.16362636396785,1.3424240398442
"144","H3K27me3-human_GM12878_ENCFF001SUI_381","H3K27me3","Advanced Fibrosis/Cirrhosis",0.199615859955468,0.039846491545761,0.193990221757963,0.0376322061377038,144,1.05884017003825,1.3424240398442
"145","H3K27me3-human_GM12878_ENCFF001SUI_431","H3K27me3","Advanced Fibrosis/Cirrhosis",0.203022805930808,0.0412182597280184,0.169716620906919,0.0288037314120628,145,1.43100416881254,1.3424240398442
