"","d","p","lfc","comp","gene"
"231",-0.160260496248316,0.357124175243769,0.354115439724235,"LC v. H - CV","ACTN2"
"232",-0.424747124471049,0.00247039982796455,-0.172229276205924,"LC v. H - CV","ACTN3"
"233",-0.418862581095282,0.00270764615017751,-0.0951386485019361,"LC v. H - CV","ACTN4"
"234",0.238063986157758,0.0366500589482709,0.0757815453586501,"LC v. H - CV","ACTR10"
"235",-0.532622052443982,0.000264271774148016,-0.230788530200471,"LC v. H - CV","ACTR1A"
"236",-0.118327568884369,0.628057474119071,-0.0519628125409334,"LC v. H - CV","ACTR2"
"237",-0.267569982270284,0.272227643649312,-0.126264496643036,"LC v. H - CV","ACTR3-AS1"
"238",-0.329928397002818,0.0422088712948238,-0.198639330060518,"LC v. H - CV","ACTR3"
"239",-0.374523245258586,0.0378023105354901,-0.163221532583874,"LC v. H - CV","ACTR3C"
"240",-0.0322661580982551,0.759521167809704,0.0129921299172274,"LC v. H - CV","ACTR5"
"241",0.220282095230565,0.0998346958115695,0.0924168164495315,"LC v. H - CV","ACTR6"
"242",-0.0179912346789514,0.941515572577441,-0.0386711753494658,"LC v. H - CV","ACTR8"
"243",0.234194791418891,0.0927486987361186,-0.146302982139072,"LC v. H - CV","ACTRT2"
"244",-0.0299546735332202,0.950578060129617,0.067459698200422,"LC v. H - CV","ACVR1"
"245",-0.104800733866613,0.343423791563171,-0.191036705530154,"LC v. H - CV","ACVR1B"
"246",0.224394265336405,0.156199321843332,0.158504924799819,"LC v. H - CV","ACVR1C"
"247",0.604889041761622,8.90243807021705e-05,0.85042324077992,"LC v. H - CV","ACVR2A"
"248",-0.301626071861019,0.0230992633752834,0.662653693032437,"LC v. H - CV","ACVR2B-AS1"
"249",0.0716086477172384,0.543744988450369,-0.0567632334368675,"LC v. H - CV","ACVR2B"
"250",-0.104800733866613,0.343423791563171,-0.191036705530154,"LC v. H - CV","ACVRL1"
"251",-0.269019746152179,0.0840106230678219,-0.18894404157125,"LC v. H - CV","ACY1"
"252",-0.279473053575786,0.151093557371398,-0.173499741622503,"LC v. H - CV","ACYP1"
"253",0.0422147801400588,0.647024613645064,0.042754251495245,"LC v. H - CV","ACYP2"
"254",-0.158897309834096,0.143328518486345,0.706615823274079,"LC v. H - CV","ADA"
"255",-0.640116441686733,3.89434312853984e-06,-0.493554478006019,"LC v. H - CV","ADA2"
"256",0.0471986272423675,0.349253754588941,-0.116173676728862,"LC v. H - CV","ADAD1"
"257",-0.197976687223296,0.145415242853728,0.190610912131232,"LC v. H - CV","ADAD2"
"258",-0.152066555729575,0.253889017935574,1.03084693986482,"LC v. H - CV","ADAL"
"259",0.0578004178309764,0.492177687760126,0.0260320326176716,"LC v. H - CV","ADAM10"
"260",-0.689411680131263,1.49621940177403e-06,-1.83031324675357,"LC v. H - CV","ADAM11"
"261",-0.164463617366712,0.114714992584133,0.058779451219262,"LC v. H - CV","ADAM12"
"262",-0.76121464185734,5.36264707267564e-07,-0.398659248658624,"LC v. H - CV","ADAM15"
"263",0.163607444478332,0.201849450053772,0.0852623141075441,"LC v. H - CV","ADAM17"
"264",0.104653994398143,0.287421917934968,0.101252366778965,"LC v. H - CV","ADAM18"
"265",-0.336188727088848,0.0274717573591167,1.50050295985539,"LC v. H - CV","ADAM19"
"266",0.206892047167702,0.173098687329041,0.241119722891902,"LC v. H - CV","ADAM2"
"267",-0.205945024115637,0.208635476997122,-0.458850256186589,"LC v. H - CV","ADAM20"
"268",-0.0734683326484278,0.690299613756778,-0.192765813522219,"LC v. H - CV","ADAM21P1"
"269",0.397522182876411,0.00378684795864681,0.398880514118037,"LC v. H - CV","ADAM22"
"270",0.337245448759872,0.00835566711759363,-0.1978687251534,"LC v. H - CV","ADAM23"
"271",0.776024211016356,2.18994721813051e-09,-3.62140252713152,"LC v. H - CV","ADAM28"
"272",-0.126892434163786,0.269475357973729,-0.308830667144536,"LC v. H - CV","ADAM29"
"273",0.0298403640279265,0.67082812190579,-0.0424351142260075,"LC v. H - CV","ADAM30"
"274",-0.17604002958737,0.166027126604683,0.480508486794217,"LC v. H - CV","ADAM32"
"275",-0.199589015657241,0.130964456112192,0.162831586934826,"LC v. H - CV","ADAM33"
"276",-0.616467511868403,0.000134112749286891,-0.812428779779689,"LC v. H - CV","ADAM3A"
"277",0.309884664614629,0.0431143549549234,-0.113426206383839,"LC v. H - CV","ADAM3B"
"278",-0.672542422157312,6.69691946668667e-06,-1.4421660545999,"LC v. H - CV","ADAM5"
"279",0.817049881180712,6.03926564822042e-08,-2.10604813356263,"LC v. H - CV","ADAM7-AS1"
"280",0.474167699804863,0.00228097985872608,-1.92465109895926,"LC v. H - CV","ADAM7-AS2"
"281",0.73249840563486,3.89434312853984e-06,-2.79846388894983,"LC v. H - CV","ADAM7"
"282",-0.106745368543928,0.382087285691709,-0.0415108752869266,"LC v. H - CV","ADAM8"
"283",0.0335410351589164,0.883344948069426,0.0204551133388747,"LC v. H - CV","ADAM9"
"284",0.625491441573335,4.99300616128897e-06,-5.46979700373434,"LC v. H - CV","ADAMDEC1"
"285",0.419350603588365,0.00229060779534718,-1.446746657933,"LC v. H - CV","ADAMTS1"
"286",-0.587090263374356,7.68145986727891e-05,-0.120078021488292,"LC v. H - CV","ADAMTS10"
"287",-0.226768074067955,0.245049603320433,0.0747328243778436,"LC v. H - CV","ADAMTS12"
"288",-0.143830360125587,0.207265211277994,-0.103615289471806,"LC v. H - CV","ADAMTS13"
"289",-0.295852008311114,0.0406940458322627,0.0999995820538043,"LC v. H - CV","ADAMTS14"
"290",0.218443090900022,0.181217389592717,-0.100239085122117,"LC v. H - CV","ADAMTS15"
"291",-0.0209322481208269,0.517219808358631,0.023518809527125,"LC v. H - CV","ADAMTS16-DT"
"292",-0.349764060418997,0.1368719660458,0.243537767795567,"LC v. H - CV","ADAMTS16"
"293",-0.250807470945139,0.162573874817549,0.104816004947856,"LC v. H - CV","ADAMTS17"
"294",0.141588261205457,0.196537596343815,-0.0731051384349908,"LC v. H - CV","ADAMTS18"
"295",0.483464553064357,0.0022146155598487,NA,"LC v. H - CV","ADAMTS19-AS1"
"296",0.672443526242838,0.000134112749286891,0.604852140187689,"LC v. H - CV","ADAMTS19"
"297",0.189527187157967,0.109012299830012,-0.140181489931804,"LC v. H - CV","ADAMTS2"
"298",0.297502501132959,0.134880371857822,0.247145868158616,"LC v. H - CV","ADAMTS20"
